"sample_id","actual_bytes","controller_model","firmware_rev","date_tested","notes","error_count","warning_count","message_value","window_title","error_log"
"aoipack_mc20_b02_array_n10","20600","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiMcGen20B2 in aoipack_mc20_b02_array_n10.ACD [1756-L81E 35.11]*",""
"aoipack_mc20_b02_array_n25","21744","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiMcGen20B2 in aoipack_mc20_b02_array_n25.ACD [1756-L81E 35.11]*",""
"aoipack_mc20_b10_array_n01","19848","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiMcGen20B10 in aoipack_mc20_b10_array_n01.ACD [1756-L81E 35.11]*",""
"aoipack_mc20_b10_array_n10","20240","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiMcGen20B10 in aoipack_mc20_b10_array_n10.ACD [1756-L81E 35.11]*",""
"aoipack_mc20_b10_array_n25","20904","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiMcGen20B10 in aoipack_mc20_b10_array_n25.ACD [1756-L81E 35.11]*",""
"aoipack_mc20_b18_array_n01","19792","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiMcGen20B18 in aoipack_mc20_b18_array_n01.ACD [1756-L81E 35.11]*",""
"aoipack_mc20_b18_array_n10","19896","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiMcGen20B18 in aoipack_mc20_b18_array_n10.ACD [1756-L81E 35.11]*",""
"aoipack_mc20_b18_array_n25","20080","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiMcGen20B18 in aoipack_mc20_b18_array_n25.ACD [1756-L81E 35.11]*",""
"aoipack_mc20_b20_array_n01","19784","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiMcGen20B20 in aoipack_mc20_b20_array_n01.ACD [1756-L81E 35.11]*",""
"aoipack_mc20_b20_array_n10","19816","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiMcGen20B20 in aoipack_mc20_b20_array_n10.ACD [1756-L81E 35.11]*",""
"aoipack_mc20_b20_array_n25","19880","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiMcGen20B20 in aoipack_mc20_b20_array_n25.ACD [1756-L81E 35.11]*",""
"aoipack_mc60_b00_array_n01","20976","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiMcGen60B0 in aoipack_mc60_b00_array_n01.ACD [1756-L81E 35.11]*",""
"aoipack_mc60_b00_array_n10","23168","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiMcGen60B0 in aoipack_mc60_b00_array_n10.ACD [1756-L81E 35.11]*",""
"aoipack_mc60_b00_array_n25","26832","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiMcGen60B0 in aoipack_mc60_b00_array_n25.ACD [1756-L81E 35.11]*",""
"aoipack_mc60_b06_array_n01","20928","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiMcGen60B6 in aoipack_mc60_b06_array_n01.ACD [1756-L81E 35.11]*",""
"aoipack_mc60_b06_array_n10","22904","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiMcGen60B6 in aoipack_mc60_b06_array_n10.ACD [1756-L81E 35.11]*",""
"aoipack_mc60_b06_array_n25","26208","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiMcGen60B6 in aoipack_mc60_b06_array_n25.ACD [1756-L81E 35.11]*",""
"aoipack_mc60_b30_array_n01","20728","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiMcGen60B30 in aoipack_mc60_b30_array_n01.ACD [1756-L81E 35.11]*",""
"aoipack_mc60_b30_array_n10","21840","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiMcGen60B30 in aoipack_mc60_b30_array_n10.ACD [1756-L81E 35.11]*",""
"aoipack_mc60_b30_array_n25","23704","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiMcGen60B30 in aoipack_mc60_b30_array_n25.ACD [1756-L81E 35.11]*",""
"aoipack_mc60_b54_array_n01","20568","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiMcGen60B54 in aoipack_mc60_b54_array_n01.ACD [1756-L81E 35.11]*",""
"aoipack_mc60_b54_array_n10","20856","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiMcGen60B54 in aoipack_mc60_b54_array_n10.ACD [1756-L81E 35.11]*",""
"aoipack_mc60_b54_array_n25","21336","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiMcGen60B54 in aoipack_mc60_b54_array_n25.ACD [1756-L81E 35.11]*",""
"aoipack_mc60_b60_array_n01","20528","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiMcGen60B60 in aoipack_mc60_b60_array_n01.ACD [1756-L81E 35.11]*",""
"aoipack_mc60_b60_array_n10","20600","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiMcGen60B60 in aoipack_mc60_b60_array_n10.ACD [1756-L81E 35.11]*",""
"aoipack_mc60_b60_array_n25","20720","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiMcGen60B60 in aoipack_mc60_b60_array_n25.ACD [1756-L81E 35.11]*",""
"aoipack_mix25_75_array_n01","19768","1756-L81E","35.05","2026-08-27","","0","0","0","Logix Designer - AoiAoipackMix2575 in aoipack_mix25_75_array_n01.ACD [1756-L81E 35.11]*",""
"aoipack_mix25_75_array_n05","19960","1756-L81E","35.05","2026-08-27","","0","0","0","Logix Designer - AoiAoipackMix2575 in aoipack_mix25_75_array_n05.ACD [1756-L81E 35.11]*",""
"aoipack_mix25_75_array_n10","20200","1756-L81E","35.05","2026-08-27","","0","0","0","Logix Designer - AoiAoipackMix2575 in aoipack_mix25_75_array_n10.ACD [1756-L81E 35.11]*",""
"aoipack_mix25_75_array_n25","20920","1756-L81E","35.05","2026-08-27","","0","0","0","Logix Designer - AoiAoipackMix2575 in aoipack_mix25_75_array_n25.ACD [1756-L81E 35.11]*",""
"aoipack_mix25_75_array_n50","22120","1756-L81E","35.05","2026-08-27","","0","0","0","Logix Designer - AoiAoipackMix2575 in aoipack_mix25_75_array_n50.ACD [1756-L81E 35.11]*",""
"aoipack_mix25_75_def_only","19616","1756-L81E","35.05","2026-08-27","","0","0","0","Logix Designer - AoiAoipackMix2575 in aoipack_mix25_75_def_only.ACD [1756-L81E 35.11]*",""
"aoipack_mix75_25_array_n01","19728","1756-L81E","35.05","2026-08-27","","0","0","0","Logix Designer - AoiAoipackMix7525 in aoipack_mix75_25_array_n01.ACD [1756-L81E 35.11]*",""
"aoipack_mix75_25_array_n05","19808","1756-L81E","35.05","2026-08-27","","0","0","0","Logix Designer - AoiAoipackMix7525 in aoipack_mix75_25_array_n05.ACD [1756-L81E 35.11]*",""
"aoipack_mix75_25_array_n10","19904","1756-L81E","35.05","2026-08-27","","0","0","0","Logix Designer - AoiAoipackMix7525 in aoipack_mix75_25_array_n10.ACD [1756-L81E 35.11]*",""
"aoipack_mix75_25_array_n25","20208","1756-L81E","35.05","2026-08-27","","0","0","0","Logix Designer - AoiAoipackMix7525 in aoipack_mix75_25_array_n25.ACD [1756-L81E 35.11]*",""
"aoipack_mix75_25_array_n50","20704","1756-L81E","35.05","2026-08-27","","0","0","0","Logix Designer - AoiAoipackMix7525 in aoipack_mix75_25_array_n50.ACD [1756-L81E 35.11]*",""
"aoipack_mix75_25_def_only","19600","1756-L81E","35.05","2026-08-27","","0","0","0","Logix Designer - AoiAoipackMix7525 in aoipack_mix75_25_def_only.ACD [1756-L81E 35.11]*",""
"aoipack_mixed_array_n01","20056","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiMixedExpand in aoipack_mixed_array_n01.ACD [1756-L81E 35.11]*",""
"aoipack_mixed_array_n05","20312","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiMixedExpand in aoipack_mixed_array_n05.ACD [1756-L81E 35.11]*",""
"aoipack_mixed_array_n10","20632","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiMixedExpand in aoipack_mixed_array_n10.ACD [1756-L81E 35.11]*",""
"aoipack_mixed_array_n25","21592","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiMixedExpand in aoipack_mixed_array_n25.ACD [1756-L81E 35.11]*",""
"aoipack_mixed_array_n50","23192","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiMixedExpand in aoipack_mixed_array_n50.ACD [1756-L81E 35.11]*",""
"aoipack_mixed_def_only","19888","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiMixedExpand in aoipack_mixed_def_only.ACD [1756-L81E 35.11]*",""
"aoipack_nonatomic_real_10b20a_array_n01","20128","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiBpNonAtomicREAL10b20a in aoipack_nonatomic_real_10b20a_array_n01.ACD [1756-L81E 35.11]*",""
"aoipack_nonatomic_real_10b20a_array_n25","22144","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiBpNonAtomicREAL10b20a in aoipack_nonatomic_real_10b20a_array_n25.ACD [1756-L81E 35.11]*",""
"aoipack_nonatomic_real_20b10a_array_n01","20048","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiBpNonAtomicREAL20b10a in aoipack_nonatomic_real_20b10a_array_n01.ACD [1756-L81E 35.11]*",""
"aoipack_nonatomic_real_20b10a_array_n25","21104","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiBpNonAtomicREAL20b10a in aoipack_nonatomic_real_20b10a_array_n25.ACD [1756-L81E 35.11]*",""
"aoipack_nonatomic_sint_10b20a_array_n01","20000","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiBpNonAtomicSINT10b20a in aoipack_nonatomic_sint_10b20a_array_n01.ACD [1756-L81E 35.11]*",""
"aoipack_nonatomic_sint_10b20a_array_n25","20576","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiBpNonAtomicSINT10b20a in aoipack_nonatomic_sint_10b20a_array_n25.ACD [1756-L81E 35.11]*",""
"aoipack_nonatomic_sint_20b10a_array_n01","19984","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiBpNonAtomicSINT20b10a in aoipack_nonatomic_sint_20b10a_array_n01.ACD [1756-L81E 35.11]*",""
"aoipack_nonatomic_sint_20b10a_array_n25","20368","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiBpNonAtomicSINT20b10a in aoipack_nonatomic_sint_20b10a_array_n25.ACD [1756-L81E 35.11]*",""
"aoipack_ratio_01b29a_array_n01","20184","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiRatio01b29a in aoipack_ratio_01b29a_array_n01.ACD [1756-L81E 35.11]*",""
"aoipack_ratio_01b29a_array_n10","21264","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiRatio01b29a in aoipack_ratio_01b29a_array_n10.ACD [1756-L81E 35.11]*",""
"aoipack_ratio_01b29a_array_n25","23064","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiRatio01b29a in aoipack_ratio_01b29a_array_n25.ACD [1756-L81E 35.11]*",""
"aoipack_ratio_01b29a_array_n50","26064","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiRatio01b29a in aoipack_ratio_01b29a_array_n50.ACD [1756-L81E 35.11]*",""
"aoipack_ratio_05b25a_array_n01","20152","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiRatio05b25a in aoipack_ratio_05b25a_array_n01.ACD [1756-L81E 35.11]*",""
"aoipack_ratio_05b25a_array_n10","21088","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiRatio05b25a in aoipack_ratio_05b25a_array_n10.ACD [1756-L81E 35.11]*",""
"aoipack_ratio_05b25a_array_n25","22648","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiRatio05b25a in aoipack_ratio_05b25a_array_n25.ACD [1756-L81E 35.11]*",""
"aoipack_ratio_05b25a_array_n50","25248","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiRatio05b25a in aoipack_ratio_05b25a_array_n50.ACD [1756-L81E 35.11]*",""
"aoipack_ratio_10b20a_array_n01","20112","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiRatio10b20a in aoipack_ratio_10b20a_array_n01.ACD [1756-L81E 35.11]*",""
"aoipack_ratio_10b20a_array_n10","20864","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiRatio10b20a in aoipack_ratio_10b20a_array_n10.ACD [1756-L81E 35.11]*",""
"aoipack_ratio_10b20a_array_n25","22128","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiRatio10b20a in aoipack_ratio_10b20a_array_n25.ACD [1756-L81E 35.11]*",""
"aoipack_ratio_10b20a_array_n50","24224","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiRatio10b20a in aoipack_ratio_10b20a_array_n50.ACD [1756-L81E 35.11]*",""
"aoipack_ratio_20b10a_array_n01","20032","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiRatio20b10a in aoipack_ratio_20b10a_array_n01.ACD [1756-L81E 35.11]*",""
"aoipack_ratio_20b10a_array_n10","20424","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiRatio20b10a in aoipack_ratio_20b10a_array_n10.ACD [1756-L81E 35.11]*",""
"aoipack_ratio_20b10a_array_n25","21088","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiRatio20b10a in aoipack_ratio_20b10a_array_n25.ACD [1756-L81E 35.11]*",""
"aoipack_ratio_20b10a_array_n50","22184","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiRatio20b10a in aoipack_ratio_20b10a_array_n50.ACD [1756-L81E 35.11]*",""
"aoipack_ratio_25b05a_array_n01","19992","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiRatio25b05a in aoipack_ratio_25b05a_array_n01.ACD [1756-L81E 35.11]*",""
"aoipack_ratio_25b05a_array_n10","20208","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiRatio25b05a in aoipack_ratio_25b05a_array_n10.ACD [1756-L81E 35.11]*",""
"aoipack_ratio_25b05a_array_n25","20568","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiRatio25b05a in aoipack_ratio_25b05a_array_n25.ACD [1756-L81E 35.11]*",""
"aoipack_ratio_25b05a_array_n50","21168","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiRatio25b05a in aoipack_ratio_25b05a_array_n50.ACD [1756-L81E 35.11]*",""
"aoipack_ratio_29b01a_array_n01","19960","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiRatio29b01a in aoipack_ratio_29b01a_array_n01.ACD [1756-L81E 35.11]*",""
"aoipack_ratio_29b01a_array_n10","20032","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiRatio29b01a in aoipack_ratio_29b01a_array_n10.ACD [1756-L81E 35.11]*",""
"aoipack_ratio_29b01a_array_n25","20152","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiRatio29b01a in aoipack_ratio_29b01a_array_n25.ACD [1756-L81E 35.11]*",""
"aoipack_ratio_29b01a_array_n50","20352","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - AoiRatio29b01a in aoipack_ratio_29b01a_array_n50.ACD [1756-L81E 35.11]*",""
"array_dint_00001","18240","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - array_dint_00001 [1756-L81E 35.11]*",""
"array_dint_00001_v2","18240","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - array_dint_00001_v2 [1756-L81E 35.11]*",""
"array_dint_00002","18240","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - array_dint_00002 [1756-L81E 35.11]*",""
"array_dint_00002_v2","18240","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - array_dint_00002_v2 [1756-L81E 35.11]*",""
"array_dint_00005","18256","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - array_dint_00005 [1756-L81E 35.11]*",""
"array_dint_00005_v2","18256","1756-L81E","35.05","2026-08-23","","0","0","1","Logix Designer - array_dint_00005_v2 [1756-L81E 35.11]*",""
"array_dint_00010","18272","1756-L81E","35.05","2026-08-22","","0","0","0","Logix Designer - array_dint_00010 [1756-L81E 35.11]*",""
"array_dint_00025","18336","1756-L81E","35.05","2026-08-22","","0","0","0","Logix Designer - array_dint_00025 [1756-L81E 35.11]*",""
"array_dint_00050","18432","1756-L81E","35.05","2026-08-22","","0","0","0","Logix Designer - array_dint_00050 [1756-L81E 35.11]*",""
"array_dint_00100","18632","1756-L81E","35.05","2026-08-22","","0","0","0","Logix Designer - array_dint_00100 [1756-L81E 35.11]*",""
"array_dint_00250","19232","1756-L81E","35.05","2026-08-22","","0","0","0","Logix Designer - array_dint_00250 [1756-L81E 35.11]*",""
"array_dint_00500","20232","1756-L81E","35.05","2026-08-22","","0","0","0","Logix Designer - array_dint_00500 [1756-L81E 35.11]*",""
"array_dint_01000","22232","1756-L81E","35.05","2026-08-22","","0","0","0","Logix Designer - array_dint_01000 [1756-L81E 35.11]*",""
"array_dint_02500","28232","1756-L81E","35.05","2026-08-22","","0","0","0","Logix Designer - array_dint_02500 [1756-L81E 35.11]*",""
"array_dint_05000","38232","1756-L81E","35.05","2026-08-22","","0","0","0","Logix Designer - array_dint_05000 [1756-L81E 35.11]*",""
"array_of_nested_udt_100","19840","1756-L81E","35.05","2026-08-22","","0","0","0","Logix Designer - ArrayOfNested in array_of_nested_udt_100.ACD [1756-L81E 35.11]*",""
"arraypack_odd3b_n00001","18440","1756-L81E","35.05","2026-08-22","","0","0","0","Logix Designer - OddArrN1 in arraypack_odd3b_n00001.ACD [1756-L81E 35.11]*",""
"arraypack_odd3b_n00010","18472","1756-L81E","35.05","2026-08-22","","0","0","0","Logix Designer - OddArrN10 in arraypack_odd3b_n00010.ACD [1756-L81E 35.11]*",""
"arraypack_odd3b_n00100","18832","1756-L81E","35.05","2026-08-22","","0","0","0","Logix Designer - OddArrN100 in arraypack_odd3b_n00100.ACD [1756-L81E 35.11]*",""
"arraypack_odd3b_n01000","22432","1756-L81E","35.05","2026-08-23","","","","","Logix Designer - OddArrN1000 in arraypack_odd3b_n01000.ACD [1756-L81E 35.11]*",""
"arraypack_odd3b_n05000","38432","1756-L81E","35.05","2026-08-23","","","","","Logix Designer - OddArrN5000 in arraypack_odd3b_n05000.ACD [1756-L81E 35.11]*",""
"axis_aoi_inout_1_instance","43852","1756-L81E","35.05","2026-08-23","","0","6","1","Logix Designer - AxisAoiInout in axis_aoi_inout_1_instance.ACD [1756-L81E 35.11]*",""
"axis_aoi_inout_reqvis_hidden_def_only","43256","1756-L81E","35.05","2026-08-23","","0","6","1","Logix Designer - DriveAxisReqVisHidden in axis_aoi_inout_reqvis_hidden_def_only.ACD [1756-L81E 35.11]*",""
"axis_aoi_inout_reqvis_required_def_only","43256","1756-L81E","35.05","2026-08-23","","0","6","1","Logix Designer - DriveAxisReqVisRequired in axis_aoi_inout_reqvis_required_def_only.ACD [1756-L81E 35.11]*",""
"axis_aoi_inout_reqvis_visibleoptional_def_only","43272","1756-L81E","35.05","2026-08-23","","0","6","1","Logix Designer - DriveAxisReqVisVisibleoptional in axis_aoi_inout_reqvis_visibleoptional_def_only.ACD [1756-L81E 35.11]*",""
"axis_baseline_motiongroup_only","19296","1756-L81E","35.05","2026-08-22","","0","0","0","Logix Designer - CommentI in axis_baseline_motiongroup_only.ACD [1756-L81E 35.11]*",""
"axis_cip_drive_only","42024","1756-L81E","35.05","2026-08-22","","0","0","0","Logix Designer - CommentI in axis_cip_drive_only.ACD [1756-L81E 35.11]*",""
"axis_composite_udt_10_instance","20424","1756-L81E","35.05","2026-08-22","","0","0","0","Logix Designer - CompositeUdt in axis_composite_udt_10_instance.ACD [1756-L81E 35.11]*",""
"axis_composite_udt_1_instance","19232","1756-L81E","35.05","2026-08-22","","0","0","0","Logix Designer - CompositeUdt in axis_composite_udt_1_instance.ACD [1756-L81E 35.11]*",""
"axis_composite_udt_def_only","19016","1756-L81E","35.05","2026-08-22","","0","0","0","Logix Designer - CompositeUdt in axis_composite_udt_def_only.ACD [1756-L81E 35.11]*",""
"axis_coordinate_system_only","28912","1756-L81E","35.05","2026-08-22","","0","0","0","Logix Designer - CommentI in axis_coordinate_system_only.ACD [1756-L81E 35.11]*",""
"axis_full_combo","44964","1756-L81E","35.05","2026-08-23","","0","6","1","Logix Designer - AxisFullCombo in axis_full_combo.ACD [1756-L81E 35.11]*",""
"axis_servo_only","36184","1756-L81E","35.05","2026-08-22","","0","0","0","Logix Designer - CommentI in axis_servo_only.ACD [1756-L81E 35.11]*",""
"axis_virtual_only","36184","1756-L81E","35.05","2026-08-22","","0","0","0","Logix Designer - CommentI in axis_virtual_only.ACD [1756-L81E 35.11]*",""
"basic_aoi_10_instance_array","19720","1756-L81E","35.05","2026-08-22","","0","0","0","Logix Designer - BasicAOI in basic_aoi_10_instance_array.ACD [1756-L81E 35.11]*",""
"basic_aoi_1_instance","19528","1756-L81E","35.05","2026-08-22","","0","0","0","Logix Designer - BasicAOI in basic_aoi_1_instance.ACD [1756-L81E 35.11]*",""
"basic_aoi_def_only","19416","1756-L81E","35.05","2026-08-22","","0","0","0","Logix Designer - BasicAOI in basic_aoi_def_only.ACD [1756-L81E 35.11]*",""
"blockbytetest_dint120000","498240","1756-L81E","35.05","2026-08-31","","0","0","0","Logix Designer - blockbytetest_dint120000 [1756-L81E 35.11]*",""
"blockbytetest_l71_dint120000","569336","1756-L71","35.05","2026-08-31","","0","0","0","Logix Designer - BlockByteTestL71 in blockbytetest_l71_dint120000.ACD [1756-L71 35.11]",""
